Testing adventurer 10000 times...
Failure number 614: Adventure card failed (number of players = 3, handpos = 0, original deck count = 17 error number 2)
Failure number 615: Adventure card failed (number of players = 3, handpos = 1, original deck count = 7 error number 2)
Failure number 616: Adventure card failed (number of players = 2, handpos = 6, original deck count = 18 error number 2)
Failure number 617: Adventure card failed (number of players = 2, handpos = 6, original deck count = 18 error number 2)
Failure number 618: Adventure card failed (number of players = 2, handpos = 0, original deck count = 7 error number 2)
Failure number 619: Adventure card failed (number of players = 2, handpos = 3, original deck count = 12 error number 2)
Failure number 620: Adventure card failed (number of players = 3, handpos = 10, original deck count = 6 error number 2)
Failure number 621: Adventure card failed (number of players = 3, handpos = 7, original deck count = 9 error number 2)
Failure number 622: Adventure card failed (number of players = 3, handpos = 3, original deck count = 5 error number 2)
Failure number 623: Adventure card failed (number of players = 3, handpos = 6, original deck count = 4 error number 2)
Failure number 624: Adventure card failed (number of players = 3, handpos = 15, original deck count = 6 error number 2)
Failure number 625: Adventure card failed (number of players = 3, handpos = 1, original deck count = 23 error number 2)
Failure number 626: Adventure card failed (number of players = 3, handpos = 14, original deck count = 17 error number 2)
Failure number 627: Adventure card failed (number of players = 2, handpos = 6, original deck count = 6 error number 2)
Failure number 628: Adventure card failed (number of players = 3, handpos = 0, original deck count = 5 error number 2)
Failure number 629: Adventure card failed (number of players = 2, handpos = 1, original deck count = 8 error number 2)
Failure number 630: Adventure card failed (number of players = 3, handpos = 9, original deck count = 2 error number 2)
Failure number 631: Adventure card failed (number of players = 3, handpos = 18, original deck count = 10 error number 2)
Failure number 632: Adventure card failed (number of players = 3, handpos = 0, original deck count = 15 error number 2)
Failure number 633: Adventure card failed (number of players = 2, handpos = 2, original deck count = 14 error number 2)
Failure number 634: Adventure card failed (number of players = 2, handpos = 8, original deck count = 5 error number 2)
Failure number 635: Adventure card failed (number of players = 2, handpos = 0, original deck count = 4 error number 2)
Failure number 636: Adventure card failed (number of players = 2, handpos = 5, original deck count = 24 error number 2)
Failure number 637: Adventure card failed (number of players = 3, handpos = 0, original deck count = 1 error number 2)
Failure number 638: Adventure card failed (number of players = 3, handpos = 4, original deck count = 3 error number 2)
Failure number 639: Adventure card failed (number of players = 3, handpos = 6, original deck count = 8 error number 2)
Failure number 640: Adventure card failed (number of players = 3, handpos = 2, original deck count = 14 error number 2)
Failure number 641: Adventure card failed (number of players = 2, handpos = 14, original deck count = 4 error number 2)
Failure number 642: Adventure card failed (number of players = 2, handpos = 8, original deck count = 9 error number 3)
Failure number 643: Adventure card failed (number of players = 2, handpos = 13, original deck count = 2 error number 2)
Failure number 644: Adventure card failed (number of players = 2, handpos = 13, original deck count = 10 error number 2)
Failure number 645: Adventure card failed (number of players = 2, handpos = 6, original deck count = 4 error number 2)
Failure number 646: Adventure card failed (number of players = 3, handpos = 0, original deck count = 5 error number 3)
Failure number 647: Adventure card failed (number of players = 2, handpos = 0, original deck count = 17 error number 2)
Failure number 648: Adventure card failed (number of players = 2, handpos = 11, original deck count = 12 error number 2)
Failure number 649: Adventure card failed (number of players = 2, handpos = 3, original deck count = 3 error number 2)
Failure number 650: Adventure card failed (number of players = 2, handpos = 7, original deck count = 18 error number 2)
Failure number 651: Adventure card failed (number of players = 2, handpos = 9, original deck count = 24 error number 2)
Failure number 652: Adventure card failed (number of players = 2, handpos = 8, original deck count = 6 error number 2)
Failure number 653: Adventure card failed (number of players = 3, handpos = 0, original deck count = 6 error number 2)
Failure number 654: Adventure card failed (number of players = 2, handpos = 8, original deck count = 16 error number 2)
Failure number 655: Adventure card failed (number of players = 2, handpos = 9, original deck count = 0 error number 2)
Failure number 656: Adventure card failed (number of players = 2, handpos = 6, original deck count = 4 error number 2)
Failure number 657: Adventure card failed (number of players = 2, handpos = 12, original deck count = 25 error number 2)
Failure number 658: Adventure card failed (number of players = 2, handpos = 0, original deck count = 0 error number 2)
Failure number 659: Adventure card failed (number of players = 2, handpos = 20, original deck count = 7 error number 2)
Failure number 660: Adventure card failed (number of players = 2, handpos = 0, original deck count = 13 error number 2)
Failure number 661: Adventure card failed (number of players = 2, handpos = 4, original deck count = 4 error number 2)
Failure number 662: Adventure card failed (number of players = 3, handpos = 0, original deck count = 5 error number 2)
Failure number 663: Adventure card failed (number of players = 2, handpos = 1, original deck count = 14 error number 2)
Failure number 664: Adventure card failed (number of players = 3, handpos = 4, original deck count = 2 error number 2)
Failure number 665: Adventure card failed (number of players = 2, handpos = 5, original deck count = 0 error number 2)
Failure number 666: Adventure card failed (number of players = 2, handpos = 16, original deck count = 25 error number 2)
Failure number 667: Adventure card failed (number of players = 3, handpos = 0, original deck count = 2 error number 2)
Failure number 668: Adventure card failed (number of players = 3, handpos = 15, original deck count = 21 error number 2)
Failure number 669: Adventure card failed (number of players = 3, handpos = 8, original deck count = 12 error number 2)
Failure number 670: Adventure card failed (number of players = 3, handpos = 1, original deck count = 2 error number 2)
Failure number 671: Adventure card failed (number of players = 2, handpos = 5, original deck count = 1 error number 2)
Failure number 672: Adventure card failed (number of players = 3, handpos = 16, original deck count = 1 error number 2)
Failure number 673: Adventure card failed (number of players = 2, handpos = 21, original deck count = 2 error number 2)
Failure number 674: Adventure card failed (number of players = 3, handpos = 17, original deck count = 0 error number 3)
Failure number 675: Adventure card failed (number of players = 2, handpos = 1, original deck count = 9 error number 2)
Failure number 676: Adventure card failed (number of players = 3, handpos = 0, original deck count = 3 error number 2)
Failure number 677: Adventure card failed (number of players = 2, handpos = 7, original deck count = 6 error number 2)
Failure number 678: Adventure card failed (number of players = 2, handpos = 4, original deck count = 18 error number 2)
Failure number 679: Adventure card failed (number of players = 3, handpos = 2, original deck count = 16 error number 2)
Failure number 680: Adventure card failed (number of players = 2, handpos = 0, original deck count = 16 error number 2)
Failure number 681: Adventure card failed (number of players = 2, handpos = 9, original deck count = 7 error number 2)
Failure number 682: Adventure card failed (number of players = 2, handpos = 3, original deck count = 23 error number 2)
Failure number 683: Adventure card failed (number of players = 3, handpos = 0, original deck count = 4 error number 2)
Failure number 684: Adventure card failed (number of players = 2, handpos = 0, original deck count = 0 error number 2)
Failure number 685: Adventure card failed (number of players = 2, handpos = 6, original deck count = 0 error number 2)
Failure number 686: Adventure card failed (number of players = 3, handpos = 1, original deck count = 20 error number 2)
Failure number 687: Adventure card failed (number of players = 3, handpos = 2, original deck count = 1 error number 2)
Failure number 688: Adventure card failed (number of players = 2, handpos = 11, original deck count = 7 error number 2)
Failure number 689: Adventure card failed (number of players = 2, handpos = 2, original deck count = 15 error number 2)
Failure number 690: Adventure card failed (number of players = 2, handpos = 3, original deck count = 6 error number 2)
Failure number 691: Adventure card failed (number of players = 2, handpos = 6, original deck count = 1 error number 3)
Failure number 692: Adventure card failed (number of players = 2, handpos = 8, original deck count = 14 error number 2)
Failure number 693: Adventure card failed (number of players = 2, handpos = 1, original deck count = 2 error number 2)
Failure number 694: Adventure card failed (number of players = 2, handpos = 2, original deck count = 1 error number 2)
Failure number 695: Adventure card failed (number of players = 2, handpos = 4, original deck count = 4 error number 2)
Failure number 696: Adventure card failed (number of players = 3, handpos = 20, original deck count = 10 error number 2)
Failure number 697: Adventure card failed (number of players = 2, handpos = 5, original deck count = 10 error number 2)
Failure number 698: Adventure card failed (number of players = 3, handpos = 5, original deck count = 16 error number 2)
Failure number 699: Adventure card failed (number of players = 3, handpos = 1, original deck count = 1 error number 2)
Failure number 700: Adventure card failed (number of players = 3, handpos = 7, original deck count = 0 error number 2)
Failure number 701: Adventure card failed (number of players = 2, handpos = 18, original deck count = 15 error number 2)
Failure number 702: Adventure card failed (number of players = 3, handpos = 1, original deck count = 17 error number 2)
Failure number 703: Adventure card failed (number of players = 3, handpos = 16, original deck count = 1 error number 2)
Failure number 704: Adventure card failed (number of players = 3, handpos = 1, original deck count = 8 error number 2)
Failure number 705: Adventure card failed (number of players = 3, handpos = 9, original deck count = 15 error number 2)
Failure number 706: Adventure card failed (number of players = 3, handpos = 0, original deck count = 7 error number 2)
Failure number 707: Adventure card failed (number of players = 2, handpos = 10, original deck count = 1 error number 2)
Failure number 708: Adventure card failed (number of players = 3, handpos = 0, original deck count = 16 error number 2)
Failure number 709: Adventure card failed (number of players = 2, handpos = 12, original deck count = 9 error number 2)
Failure number 710: Adventure card failed (number of players = 3, handpos = 0, original deck count = 9 error number 2)
Failure number 711: Adventure card failed (number of players = 2, handpos = 1, original deck count = 16 error number 2)
Failure number 712: Adventure card failed (number of players = 2, handpos = 10, original deck count = 10 error number 2)
Failure number 713: Adventure card failed (number of players = 2, handpos = 0, original deck count = 4 error number 2)
Failure number 714: Adventure card failed (number of players = 3, handpos = 21, original deck count = 16 error number 2)
Failure number 715: Adventure card failed (number of players = 3, handpos = 0, original deck count = 4 error number 2)
Failure number 716: Adventure card failed (number of players = 3, handpos = 13, original deck count = 5 error number 2)
Failure number 717: Adventure card failed (number of players = 3, handpos = 0, original deck count = 23 error number 2)
Failure number 718: Adventure card failed (number of players = 2, handpos = 3, original deck count = 0 error number 2)
Failure number 719: Adventure card failed (number of players = 2, handpos = 2, original deck count = 13 error number 2)
Failure number 720: Adventure card failed (number of players = 2, handpos = 7, original deck count = 10 error number 2)
Failure number 721: Adventure card failed (number of players = 2, handpos = 7, original deck count = 2 error number 2)
Failure number 722: Adventure card failed (number of players = 3, handpos = 3, original deck count = 17 error number 2)
Failure number 723: Adventure card failed (number of players = 2, handpos = 5, original deck count = 4 error number 2)
Failure number 724: Adventure card failed (number of players = 3, handpos = 12, original deck count = 0 error number 2)
Failure number 725: Adventure card failed (number of players = 3, handpos = 0, original deck count = 10 error number 2)
Failure number 726: Adventure card failed (number of players = 2, handpos = 10, original deck count = 1 error number 2)
Failure number 727: Adventure card failed (number of players = 2, handpos = 0, original deck count = 1 error number 2)
Failure number 728: Adventure card failed (number of players = 2, handpos = 0, original deck count = 0 error number 2)
Failure number 729: Adventure card failed (number of players = 3, handpos = 10, original deck count = 14 error number 2)
Failure number 730: Adventure card failed (number of players = 3, handpos = 4, original deck count = 5 error number 2)
Failure number 731: Adventure card failed (number of players = 2, handpos = 17, original deck count = 15 error number 2)
Failure number 732: Adventure card failed (number of players = 2, handpos = 0, original deck count = 21 error number 2)
Failure number 733: Adventure card failed (number of players = 3, handpos = 12, original deck count = 7 error number 2)
Failure number 734: Adventure card failed (number of players = 2, handpos = 14, original deck count = 9 error number 2)
Failure number 735: Adventure card failed (number of players = 3, handpos = 1, original deck count = 19 error number 2)
Failure number 736: Adventure card failed (number of players = 2, handpos = 3, original deck count = 23 error number 2)
Failure number 737: Adventure card failed (number of players = 2, handpos = 13, original deck count = 2 error number 2)
Failure number 738: Adventure card failed (number of players = 3, handpos = 0, original deck count = 10 error number 2)
Failure number 739: Adventure card failed (number of players = 3, handpos = 0, original deck count = 5 error number 2)
Failure number 740: Adventure card failed (number of players = 2, handpos = 10, original deck count = 16 error number 2)
Failure number 741: Adventure card failed (number of players = 3, handpos = 9, original deck count = 3 error number 2)
Failure number 742: Adventure card failed (number of players = 2, handpos = 4, original deck count = 4 error number 2)
Failure number 743: Adventure card failed (number of players = 3, handpos = 4, original deck count = 5 error number 2)
Failure number 744: Adventure card failed (number of players = 3, handpos = 2, original deck count = 8 error number 2)
Failure number 745: Adventure card failed (number of players = 2, handpos = 3, original deck count = 3 error number 2)
Failure number 746: Adventure card failed (number of players = 3, handpos = 1, original deck count = 13 error number 2)
Failure number 747: Adventure card failed (number of players = 2, handpos = 4, original deck count = 2 error number 2)
Failure number 748: Adventure card failed (number of players = 3, handpos = 0, original deck count = 8 error number 2)
Failure number 749: Adventure card failed (number of players = 2, handpos = 20, original deck count = 3 error number 2)
Failure number 750: Adventure card failed (number of players = 2, handpos = 2, original deck count = 13 error number 2)
Failure number 751: Adventure card failed (number of players = 3, handpos = 17, original deck count = 13 error number 2)
Failure number 752: Adventure card failed (number of players = 2, handpos = 0, original deck count = 4 error number 2)
Failure number 753: Adventure card failed (number of players = 3, handpos = 3, original deck count = 15 error number 2)
Failure number 754: Adventure card failed (number of players = 2, handpos = 5, original deck count = 18 error number 3)
Failure number 755: Adventure card failed (number of players = 3, handpos = 20, original deck count = 11 error number 2)
Failure number 756: Adventure card failed (number of players = 3, handpos = 13, original deck count = 2 error number 2)
Failure number 757: Adventure card failed (number of players = 2, handpos = 8, original deck count = 1 error number 2)
Failure number 758: Adventure card failed (number of players = 3, handpos = 8, original deck count = 25 error number 2)
Failure number 759: Adventure card failed (number of players = 2, handpos = 4, original deck count = 7 error number 2)
Failure number 760: Adventure card failed (number of players = 3, handpos = 6, original deck count = 0 error number 3)
Failure number 761: Adventure card failed (number of players = 2, handpos = 11, original deck count = 13 error number 2)
Failure number 762: Adventure card failed (number of players = 3, handpos = 0, original deck count = 3 error number 2)
Failure number 763: Adventure card failed (number of players = 3, handpos = 0, original deck count = 8 error number 2)
Failure number 764: Adventure card failed (number of players = 2, handpos = 0, original deck count = 8 error number 2)
Failure number 765: Adventure card failed (number of players = 3, handpos = 3, original deck count = 1 error number 2)
Failure number 766: Adventure card failed (number of players = 2, handpos = 16, original deck count = 8 error number 2)
Failure number 767: Adventure card failed (number of players = 3, handpos = 4, original deck count = 3 error number 2)
Failure number 768: Adventure card failed (number of players = 2, handpos = 1, original deck count = 3 error number 2)
Failure number 769: Adventure card failed (number of players = 3, handpos = 7, original deck count = 15 error number 2)
Failure number 770: Adventure card failed (number of players = 2, handpos = 0, original deck count = 5 error number 2)
Failure number 771: Adventure card failed (number of players = 3, handpos = 8, original deck count = 7 error number 2)
Failure number 772: Adventure card failed (number of players = 3, handpos = 13, original deck count = 8 error number 2)
Failure number 773: Adventure card failed (number of players = 2, handpos = 18, original deck count = 5 error number 2)
Failure number 774: Adventure card failed (number of players = 3, handpos = 2, original deck count = 20 error number 2)
Failure number 775: Adventure card failed (number of players = 3, handpos = 3, original deck count = 4 error number 3)
Failure number 776: Adventure card failed (number of players = 3, handpos = 6, original deck count = 5 error number 2)
Failure number 777: Adventure card failed (number of players = 3, handpos = 22, original deck count = 6 error number 2)
Failure number 778: Adventure card failed (number of players = 3, handpos = 24, original deck count = 6 error number 2)
Failure number 779: Adventure card failed (number of players = 3, handpos = 1, original deck count = 3 error number 2)
Failure number 780: Adventure card failed (number of players = 3, handpos = 9, original deck count = 12 error number 2)
Failure number 781: Adventure card failed (number of players = 3, handpos = 2, original deck count = 1 error number 2)
Failure number 782: Adventure card failed (number of players = 3, handpos = 0, original deck count = 12 error number 3)
Failure number 783: Adventure card failed (number of players = 3, handpos = 14, original deck count = 4 error number 2)
Failure number 784: Adventure card failed (number of players = 2, handpos = 12, original deck count = 11 error number 2)
Failure number 785: Adventure card failed (number of players = 3, handpos = 8, original deck count = 3 error number 3)
Failure number 786: Adventure card failed (number of players = 3, handpos = 0, original deck count = 7 error number 2)
Failure number 787: Adventure card failed (number of players = 3, handpos = 2, original deck count = 2 error number 2)
Failure number 788: Adventure card failed (number of players = 2, handpos = 0, original deck count = 4 error number 2)
Failure number 789: Adventure card failed (number of players = 2, handpos = 12, original deck count = 15 error number 2)
Failure number 790: Adventure card failed (number of players = 3, handpos = 2, original deck count = 3 error number 3)
Failure number 791: Adventure card failed (number of players = 2, handpos = 5, original deck count = 9 error number 2)
Failure number 792: Adventure card failed (number of players = 2, handpos = 1, original deck count = 12 error number 2)
Failure number 793: Adventure card failed (number of players = 2, handpos = 8, original deck count = 1 error number 2)
Failure number 794: Adventure card failed (number of players = 3, handpos = 0, original deck count = 20 error number 2)
Failure number 795: Adventure card failed (number of players = 2, handpos = 13, original deck count = 1 error number 2)
Failure number 796: Adventure card failed (number of players = 3, handpos = 9, original deck count = 4 error number 2)
Failure number 797: Adventure card failed (number of players = 2, handpos = 1, original deck count = 15 error number 2)
Failure number 798: Adventure card failed (number of players = 2, handpos = 0, original deck count = 5 error number 2)
Failure number 799: Adventure card failed (number of players = 2, handpos = 9, original deck count = 2 error number 2)
Failure number 800: Adventure card failed (number of players = 3, handpos = 3, original deck count = 23 error number 2)
Failure number 801: Adventure card failed (number of players = 3, handpos = 9, original deck count = 7 error number 2)
Failure number 802: Adventure card failed (number of players = 3, handpos = 14, original deck count = 19 error number 2)
Failure number 803: Adventure card failed (number of players = 2, handpos = 2, original deck count = 8 error number 2)
Failure number 804: Adventure card failed (number of players = 2, handpos = 2, original deck count = 2 error number 3)
Failure number 805: Adventure card failed (number of players = 3, handpos = 11, original deck count = 16 error number 2)
Failure number 806: Adventure card failed (number of players = 2, handpos = 0, original deck count = 1 error number 2)
Failure number 807: Adventure card failed (number of players = 2, handpos = 0, original deck count = 0 error number 2)
Failure number 808: Adventure card failed (number of players = 2, handpos = 0, original deck count = 0 error number 2)
Failure number 809: Adventure card failed (number of players = 3, handpos = 14, original deck count = 8 error number 2)
Failure number 810: Adventure card failed (number of players = 2, handpos = 17, original deck count = 15 error number 2)
Failure number 811: Adventure card failed (number of players = 2, handpos = 3, original deck count = 11 error number 2)
Failure number 812: Adventure card failed (number of players = 2, handpos = 2, original deck count = 13 error number 3)
Failure number 813: Adventure card failed (number of players = 3, handpos = 5, original deck count = 11 error number 2)
Failure number 814: Adventure card failed (number of players = 2, handpos = 6, original deck count = 16 error number 2)
Failure number 815: Adventure card failed (number of players = 3, handpos = 4, original deck count = 3 error number 2)
Failure number 816: Adventure card failed (number of players = 2, handpos = 12, original deck count = 6 error number 2)
Failure number 817: Adventure card failed (number of players = 3, handpos = 0, original deck count = 0 error number 2)
Failure number 818: Adventure card failed (number of players = 2, handpos = 2, original deck count = 2 error number 2)
Failure number 819: Adventure card failed (number of players = 3, handpos = 3, original deck count = 1 error number 2)
Failure number 820: Adventure card failed (number of players = 3, handpos = 2, original deck count = 24 error number 2)
Failure number 821: Adventure card failed (number of players = 2, handpos = 15, original deck count = 0 error number 2)
Failure number 822: Adventure card failed (number of players = 2, handpos = 8, original deck count = 0 error number 2)
Failure number 823: Adventure card failed (number of players = 2, handpos = 21, original deck count = 19 error number 2)
Failure number 824: Adventure card failed (number of players = 3, handpos = 0, original deck count = 8 error number 3)
Failure number 825: Adventure card failed (number of players = 2, handpos = 0, original deck count = 14 error number 2)
Failure number 826: Adventure card failed (number of players = 2, handpos = 17, original deck count = 5 error number 2)
Failure number 827: Adventure card failed (number of players = 2, handpos = 5, original deck count = 17 error number 2)
Failure number 828: Adventure card failed (number of players = 2, handpos = 10, original deck count = 0 error number 2)
Failure number 829: Adventure card failed (number of players = 3, handpos = 3, original deck count = 4 error number 2)
Failure number 830: Adventure card failed (number of players = 3, handpos = 6, original deck count = 19 error number 2)
Failure number 831: Adventure card failed (number of players = 3, handpos = 2, original deck count = 3 error number 2)
Failure number 832: Adventure card failed (number of players = 3, handpos = 1, original deck count = 5 error number 3)
Failure number 833: Adventure card failed (number of players = 2, handpos = 13, original deck count = 24 error number 2)
Failure number 834: Adventure card failed (number of players = 3, handpos = 1, original deck count = 9 error number 2)
Failure number 835: Adventure card failed (number of players = 2, handpos = 3, original deck count = 22 error number 2)
Failure number 836: Adventure card failed (number of players = 2, handpos = 6, original deck count = 5 error number 2)
Failure number 837: Adventure card failed (number of players = 2, handpos = 4, original deck count = 9 error number 2)
Failure number 838: Adventure card failed (number of players = 3, handpos = 9, original deck count = 0 error number 2)
Failure number 839: Adventure card failed (number of players = 3, handpos = 0, original deck count = 24 error number 2)
Failure number 840: Adventure card failed (number of players = 2, handpos = 0, original deck count = 11 error number 2)
Failure number 841: Adventure card failed (number of players = 2, handpos = 0, original deck count = 3 error number 2)
Failure number 842: Adventure card failed (number of players = 3, handpos = 3, original deck count = 18 error number 2)
Failure number 843: Adventure card failed (number of players = 2, handpos = 0, original deck count = 0 error number 2)
Failure number 844: Adventure card failed (number of players = 2, handpos = 2, original deck count = 5 error number 2)
Failure number 845: Adventure card failed (number of players = 2, handpos = 0, original deck count = 3 error number 2)
Failure number 846: Adventure card failed (number of players = 2, handpos = 7, original deck count = 5 error number 2)
Failure number 847: Adventure card failed (number of players = 3, handpos = 0, original deck count = 15 error number 2)
Failure number 848: Adventure card failed (number of players = 2, handpos = 21, original deck count = 11 error number 2)
Failure number 849: Adventure card failed (number of players = 3, handpos = 1, original deck count = 21 error number 2)
Failure number 850: Adventure card failed (number of players = 2, handpos = 21, original deck count = 6 error number 2)
Failure number 851: Adventure card failed (number of players = 3, handpos = 10, original deck count = 7 error number 2)
Failure number 852: Adventure card failed (number of players = 2, handpos = 9, original deck count = 6 error number 2)
Failure number 853: Adventure card failed (number of players = 3, handpos = 5, original deck count = 2 error number 2)
Failure number 854: Adventure card failed (number of players = 2, handpos = 22, original deck count = 1 error number 2)
Failure number 855: Adventure card failed (number of players = 3, handpos = 8, original deck count = 23 error number 2)
Failure number 856: Adventure card failed (number of players = 3, handpos = 3, original deck count = 5 error number 2)
Failure number 857: Adventure card failed (number of players = 2, handpos = 2, original deck count = 15 error number 2)
Failure number 858: Adventure card failed (number of players = 2, handpos = 10, original deck count = 17 error number 2)
Failure number 859: Adventure card failed (number of players = 2, handpos = 2, original deck count = 4 error number 2)
Failure number 860: Adventure card failed (number of players = 2, handpos = 0, original deck count = 10 error number 2)
Failure number 861: Adventure card failed (number of players = 3, handpos = 9, original deck count = 24 error number 2)
Failure number 862: Adventure card failed (number of players = 3, handpos = 0, original deck count = 0 error number 2)
Failure number 863: Adventure card failed (number of players = 3, handpos = 0, original deck count = 5 error number 2)
Failure number 864: Adventure card failed (number of players = 2, handpos = 0, original deck count = 8 error number 2)
Failure number 865: Adventure card failed (number of players = 2, handpos = 9, original deck count = 13 error number 2)
Failure number 866: Adventure card failed (number of players = 2, handpos = 0, original deck count = 17 error number 2)
Failure number 867: Adventure card failed (number of players = 3, handpos = 0, original deck count = 14 error number 2)
Failure number 868: Adventure card failed (number of players = 2, handpos = 10, original deck count = 10 error number 2)
Failure number 869: Adventure card failed (number of players = 3, handpos = 4, original deck count = 6 error number 2)
Failure number 870: Adventure card failed (number of players = 2, handpos = 0, original deck count = 2 error number 2)
Failure number 871: Adventure card failed (number of players = 2, handpos = 0, original deck count = 5 error number 2)
Failure number 872: Adventure card failed (number of players = 3, handpos = 1, original deck count = 3 error number 2)
Failure number 873: Adventure card failed (number of players = 3, handpos = 0, original deck count = 1 error number 2)
Failure number 874: Adventure card failed (number of players = 2, handpos = 4, original deck count = 10 error number 2)
Failure number 875: Adventure card failed (number of players = 2, handpos = 14, original deck count = 19 error number 2)
Failure number 876: Adventure card failed (number of players = 3, handpos = 4, original deck count = 2 error number 2)
Failure number 877: Adventure card failed (number of players = 3, handpos = 2, original deck count = 14 error number 2)
Failure number 878: Adventure card failed (number of players = 2, handpos = 0, original deck count = 0 error number 2)
Failure number 879: Adventure card failed (number of players = 3, handpos = 1, original deck count = 7 error number 2)
Failure number 880: Adventure card failed (number of players = 3, handpos = 7, original deck count = 7 error number 2)
Failure number 881: Adventure card failed (number of players = 3, handpos = 0, original deck count = 0 error number 2)
Failure number 882: Adventure card failed (number of players = 3, handpos = 1, original deck count = 4 error number 2)
Failure number 883: Adventure card failed (number of players = 3, handpos = 7, original deck count = 2 error number 2)
Failure number 884: Adventure card failed (number of players = 2, handpos = 1, original deck count = 19 error number 2)
Failure number 885: Adventure card failed (number of players = 2, handpos = 11, original deck count = 1 error number 2)
Failure number 886: Adventure card failed (number of players = 3, handpos = 9, original deck count = 8 error number 2)
Failure number 887: Adventure card failed (number of players = 3, handpos = 7, original deck count = 18 error number 2)
Failure number 888: Adventure card failed (number of players = 2, handpos = 7, original deck count = 2 error number 3)
Failure number 889: Adventure card failed (number of players = 2, handpos = 18, original deck count = 2 error number 2)
Failure number 890: Adventure card failed (number of players = 2, handpos = 3, original deck count = 8 error number 2)
Failure number 891: Adventure card failed (number of players = 3, handpos = 4, original deck count = 1 error number 2)
Failure number 892: Adventure card failed (number of players = 2, handpos = 21, original deck count = 3 error number 2)
Failure number 893: Adventure card failed (number of players = 3, handpos = 7, original deck count = 4 error number 2)
Failure number 894: Adventure card failed (number of players = 2, handpos = 6, original deck count = 19 error number 2)
Failure number 895: Adventure card failed (number of players = 2, handpos = 9, original deck count = 8 error number 2)
Failure number 896: Adventure card failed (number of players = 3, handpos = 14, original deck count = 4 error number 2)
Failure number 897: Adventure card failed (number of players = 3, handpos = 10, original deck count = 8 error number 2)
Failure number 898: Adventure card failed (number of players = 2, handpos = 2, original deck count = 22 error number 2)
Failure number 899: Adventure card failed (number of players = 2, handpos = 5, original deck count = 2 error number 2)
Failure number 900: Adventure card failed (number of players = 3, handpos = 9, original deck count = 21 error number 2)
Failure number 901: Adventure card failed (number of players = 3, handpos = 18, original deck count = 2 error number 2)
Failure number 902: Adventure card failed (number of players = 2, handpos = 9, original deck count = 0 error number 2)
Failure number 903: Adventure card failed (number of players = 2, handpos = 2, original deck count = 12 error number 2)
Failure number 904: Adventure card failed (number of players = 2, handpos = 7, original deck count = 2 error number 2)
Failure number 905: Adventure card failed (number of players = 3, handpos = 3, original deck count = 16 error number 2)
Failure number 906: Adventure card failed (number of players = 2, handpos = 4, original deck count = 23 error number 2)
Failure number 907: Adventure card failed (number of players = 2, handpos = 11, original deck count = 10 error number 2)
Failure number 908: Adventure card failed (number of players = 3, handpos = 14, original deck count = 6 error number 2)
Failure number 909: Adventure card failed (number of players = 2, handpos = 11, original deck count = 0 error number 2)
Failure number 910: Adventure card failed (number of players = 3, handpos = 0, original deck count = 1 error number 3)
Failure number 911: Adventure card failed (number of players = 3, handpos = 4, original deck count = 4 error number 3)
Failure number 912: Adventure card failed (number of players = 3, handpos = 2, original deck count = 2 error number 2)
Failure number 913: Adventure card failed (number of players = 2, handpos = 10, original deck count = 1 error number 2)
Failure number 914: Adventure card failed (number of players = 3, handpos = 10, original deck count = 9 error number 2)
Failure number 915: Adventure card failed (number of players = 3, handpos = 5, original deck count = 7 error number 2)
Failure number 916: Adventure card failed (number of players = 2, handpos = 1, original deck count = 8 error number 2)
Failure number 917: Adventure card failed (number of players = 3, handpos = 4, original deck count = 18 error number 2)
Failure number 918: Adventure card failed (number of players = 2, handpos = 1, original deck count = 22 error number 2)
Failure number 919: Adventure card failed (number of players = 3, handpos = 5, original deck count = 1 error number 2)
Failure number 920: Adventure card failed (number of players = 2, handpos = 8, original deck count = 17 error number 2)
Failure number 921: Adventure card failed (number of players = 3, handpos = 2, original deck count = 15 error number 2)
Failure number 922: Adventure card failed (number of players = 2, handpos = 4, original deck count = 8 error number 2)
Failure number 923: Adventure card failed (number of players = 3, handpos = 4, original deck count = 10 error number 2)
Failure number 924: Adventure card failed (number of players = 2, handpos = 0, original deck count = 18 error number 2)
Failure number 925: Adventure card failed (number of players = 3, handpos = 1, original deck count = 11 error number 2)
Failure number 926: Adventure card failed (number of players = 3, handpos = 4, original deck count = 7 error number 2)
Failure number 927: Adventure card failed (number of players = 2, handpos = 3, original deck count = 8 error number 2)
Failure number 928: Adventure card failed (number of players = 3, handpos = 6, original deck count = 19 error number 2)
Failure number 929: Adventure card failed (number of players = 2, handpos = 0, original deck count = 5 error number 2)
Failure number 930: Adventure card failed (number of players = 2, handpos = 0, original deck count = 7 error number 2)
Failure number 931: Adventure card failed (number of players = 2, handpos = 9, original deck count = 21 error number 2)
Failure number 932: Adventure card failed (number of players = 3, handpos = 8, original deck count = 3 error number 2)
Failure number 933: Adventure card failed (number of players = 2, handpos = 7, original deck count = 21 error number 2)
Failure number 934: Adventure card failed (number of players = 2, handpos = 0, original deck count = 13 error number 2)
Failure number 935: Adventure card failed (number of players = 3, handpos = 7, original deck count = 4 error number 2)
Failure number 936: Adventure card failed (number of players = 3, handpos = 11, original deck count = 8 error number 2)
Failure number 937: Adventure card failed (number of players = 2, handpos = 4, original deck count = 2 error number 2)
Failure number 938: Adventure card failed (number of players = 3, handpos = 18, original deck count = 24 error number 2)
